"Model","FPR","TPR","AUC"
"GAM_simpl_down",0.727272727272727,0.915384615384615,0.736452636882783
"GAM_simpl_down",0.737373737373737,0.917307692307692,0.736452636882783
"GAM_simpl_down",0.747474747474748,0.928846153846154,0.736452636882783
"GAM_simpl_down",0.757575757575758,0.932692307692308,0.736452636882783
"GAM_simpl_down",0.767676767676768,0.936538461538462,0.736452636882783
"GAM_simpl_down",0.777777777777778,0.938461538461538,0.736452636882783
"GAM_simpl_down",0.787878787878788,0.944230769230769,0.736452636882783
"GAM_simpl_down",0.797979797979798,0.944230769230769,0.736452636882783
"GAM_simpl_down",0.808080808080808,0.946153846153846,0.736452636882783
"GAM_simpl_down",0.818181818181818,0.948076923076923,0.736452636882783
"GAM_simpl_down",0.828282828282828,0.953846153846154,0.736452636882783
"GAM_simpl_down",0.838383838383838,0.955769230769231,0.736452636882783
"GAM_simpl_down",0.848484848484849,0.957692307692308,0.736452636882783
"GAM_simpl_down",0.858585858585859,0.961538461538462,0.736452636882783
"GAM_simpl_down",0.868686868686869,0.963461538461538,0.736452636882783
"GAM_simpl_down",0.878787878787879,0.963461538461538,0.736452636882783
"GAM_simpl_down",0.888888888888889,0.967307692307692,0.736452636882783
"GAM_simpl_down",0.898989898989899,0.971153846153846,0.736452636882783
"GAM_simpl_down",0.909090909090909,0.971153846153846,0.736452636882783
"GAM_simpl_down",0.919191919191919,0.973076923076923,0.736452636882783
"GAM_simpl_down",0.929292929292929,0.975,0.736452636882783
"GAM_simpl_down",0.93939393939394,0.975,0.736452636882783
